,pc_code,pc_description,unit,country_name,quantity,Per unit,categoryName,categoryID,Value,year
236,K9,"Plastc Sht, Film, Plts Etc",Kgs,Bhutan,332387.0,0.799765,Plastic Products,8.0,265831.4891,2012.0
237,O6,"Railwy Trnsprt Equipmnts, Prts",Na,Bhutan,411.0,0.00032599999999999996,Machinery and parts,10.0,0.133986,2012.0
238,I5,Cosmetics And Toiletries,Na,Bangladesh,500.0,0.000468,Cosmetics,6.0,0.23399999999999999,2012.0
239,S4,Cotton Raw Incld. Waste,Ton,Bangladesh,890.0,0.455291,Fabric Materials,14.0,405.20899,2012.0
240,M4,Electrodes,Kgs,Bangladesh,2370.0,1.7324220000000001,Accumulators and Batteries,9.0,4105.84014,2012.0
241,G1,Leather Garments,Kgs,Bangladesh,3074.0,0.014196,Leather Products,1.0,43.638504,2012.0
242,P1,Consumer Electronics,Na,Australia,1703.0,22.528072,Electronic Components,11.0,38365.306619999996,2012.0
243,P7,Cotton Yarn,Ton,Australia,639.0,19.575775,Fabric Materials,14.0,12508.92023,2012.0
244,M4,Electrodes,Kgs,Australia,622322.0,66.80505600000001,Accumulators and Batteries,9.0,41574256.06,2012.0
245,I2,Inorganic Chemicals,Kgs,Australia,12390386.0,590.174562,Chemicals,7.0,7312490631.0,2012.0
246,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Australia,6083.0,3.072726,Fabric Materials,14.0,18691.39226,2012.0
247,G7,Silver,Kgs,Australia,129.0,30.853696000000003,Metals,2.0,3980.1267840000005,2012.0
248,P8,"Cotton Fabrics, Madeups Etc.",Na,Afghanistan,4135055.0,0.00072,Fabric Materials,14.0,2977.2396,2012.0
249,I2,Inorganic Chemicals,Kgs,Afghanistan,357.0,0.32412399999999997,Chemicals,7.0,115.712268,2012.0
250,Q7,Rmg Silk,Na,Afghanistan,2977.0,0.201195,Fabric Materials,14.0,598.9575150000001,2012.0
251,Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,Afghanistan,4232.0,0.0061070000000000004,Fabric Materials,14.0,25.844824,2012.0
252,F9,Leather Goods,Na,USA,670127.0,13.774329000000002,Leather Products,1.0,9230549.77,2013.0
253,P6,Manmade Staple Fibre,Kgs,USA,12155666.0,34.62627,Fabric Materials,14.0,420905372.9,2013.0
254,Q3,"Manmade Yarn,Fabrics,Madeups",Na,USA,777.0,0.37343699999999996,Fabric Materials,14.0,290.160549,2013.0
255,I9,Othr Rubber Prodct Excpt Footw,Na,USA,38874.0,8.254452,Rubber Products,5.0,320883.567,2013.0
256,L4,Products Of Iron And Steel,Na,USA,1995.0,0.03996,Metals,2.0,79.7202,2013.0
257,H4,Ayush And Herbal Products,Kgs,USA,1935116.0,0.40727800000000003,Cosmetics,6.0,788130.1742,2013.0
258,I2,Inorganic Chemicals,Kgs,USA,2754466.0,190.22763,Chemicals,7.0,523975539.1,2013.0
259,L3,Iron And Steel,Ton,USA,216648.0,9.298396,Metals,2.0,2014478.8969999999,2013.0
260,I4,Other Miscellaenious Chemicals,Kgs,USA,633031.0,266.99051299999996,Chemicals,7.0,169013271.4,2013.0
261,I2,Inorganic Chemicals,Kgs,U S A,1267651.0,9.617479,Chemicals,7.0,12191606.87,2013.0
262,I3,Organic Chemicals,Kgs,U S A,905.0,0.03543,Chemicals,7.0,32.06415,2013.0
263,H9,Agro Chemicals,Kgs,U S A,47.0,0.158822,Fertilizers,3.0,7.464633999999999,2013.0
264,H4,Ayush And Herbal Products,Kgs,U S A,4534.0,2.714177,Cosmetics,6.0,12306.078520000001,2013.0
265,H7,Dyes,Kgs,U S A,46522010.0,145.08213600000002,Dyes,7.0,6749512582.0,2013.0
266,I6,Plastic tubes,Kgs,U S A,9976229.0,1142.495548,Plastic Materials,8.0,11397797218.0,2013.0
267,I2,Inorganic Chemicals,Kgs,U S A,37244982.0,160.303942,Chemicals,7.0,5970517434.0,2013.0
268,K8,Plastic Raw Materials,Ton,U S A,996.0,0.012884,Plastic Products,8.0,12.832464,2013.0
269,O4,"Aircraft, Spacecraft And Parts",Na,U S A,341.0,1.869154,Machinery and Parts,10.0,637.3815139999999,2013.0
270,S2,Carpet(Excl. Silk) Handmade,Sqm,U S A,76848.0,144.661236,Handicrafts,12.0,11116926.66,2013.0
271,P8,"Cotton Fabrics, Madeups Etc.",Na,U S A,34706.0,0.020753999999999998,Fabric Materials,14.0,720.288324,2013.0
272,N3,"Cranes, Lifts And Winches",Na,U S A,172.0,0.40727800000000003,Machinery and parts,10.0,70.051816,2013.0
273,H2,Fertilizers Crude,Ton,U S A,697455.0,1.9402139999999999,Fertilizers,3.0,1353211.955,2013.0
274,R6,Jute Yarn,Ton,U S A,45.0,0.301475,Fabric Materials,14.0,13.566375,2013.0
275,S6,Petroleum Products,Ton,U S A,4534.0,2.714177,Petroleum Products,13.0,12306.078520000001,2013.0
276,O3,Pumps Of All Types,Na,U S A,6245.0,36.690745,Machinery and parts,10.0,229133.7025,2013.0
277,F5,Rechargable Batteries,Kgs,U S A,9976229.0,1142.495548,Accumulators and Batteries,9.0,11397797218.0,2013.0
278,Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,U S A,137895.0,0.37343699999999996,Fabric Materials,14.0,51495.09512,2013.0
279,H5,"Bulk Drugs, Drug Intermediates",Kgs,U S A,96459.0,51.605519,Chemicals,7.0,4977816.757,2013.0
280,I6,Plastic tubes,Kgs,U S A,280227.0,2.355079,Plastic Materials,8.0,659956.7229,2013.0
281,F8,Finished Leather,Kgs,U S A,1374.0,0.028273000000000003,Leather Products,1.0,38.847102,2013.0
282,L3,Iron And Steel,Ton,U S A,2737.0,2.4754680000000002,Metals,2.0,6775.3559159999995,2013.0
283,O5,Motor Vehicle/Cars,Nos,U S A,488.0,5.534498999999999,Machinery and parts,10.0,2700.835512,2013.0
284,L8,"Nickel, Product Made Of Nickel",Ton,U S A,488.0,0.022775,Metals,2.0,11.1142,2013.0
285,K8,Plastic Raw Materials,Ton,U S A,5650.0,5.6167940000000005,Plastic Products,8.0,31734.8861,2013.0
286,L5,"Aluminium, Products Of Aluminm",Ton,U S A,25.0,0.144899,Metals,2.0,3.622475,2013.0
287,H8,"Drug Formulations, Biologicals",Kgs,U S A,1061247.0,61.358738,Chemicals,7.0,65116776.63,2013.0
288,M4,Electrodes,Kgs,U S A,281.0,0.006987,Accumulators and Batteries,9.0,1.9633470000000002,2013.0
289,H3,Fertilizers Manufactured,Ton,U S A,7.0,0.035042000000000004,Fertilizers,3.0,0.245294,2013.0
290,O5,Motor Vehicle/Cars,Nos,U S A,54.0,0.8238719999999999,Machinery and parts,10.0,44.489088,2013.0
291,L8,"Nickel, Product Made Of Nickel",Ton,U S A,54.0,0.001997,Metals,2.0,0.10783800000000002,2013.0
292,N1,"Aircraft, Spacecraft And Parts",Na,U K,119595.0,3.4600940000000002,Machinery and Parts,10.0,413809.9419,2013.0
293,N7,"Atm, Injctng Mlding Mchnry Etc",Na,U K,33570.0,0.496612,Machinery and Parts,10.0,16671.26484,2013.0
294,I5,Cosmetics And Toiletries,Na,U K,1294.0,0.00344,Cosmetics,6.0,4.45136,2013.0
295,H8,"Drug Formulations, Biologicals",Kgs,U K,1336.0,51.480774,Chemicals,7.0,68778.31406,2013.0
296,M2,Oth Non Ferous Metal And Prodc,Kgs,U K,39498.0,0.021321,Metals,2.0,842.136858,2013.0
297,R4,Silk Waste,Kgs,U K,0.0,0.006639,Fabric Materials,14.0,0.0,2013.0
298,Q4,"Wool, Raw",Kgs,U K,1888606.0,0.038245,Fabric Materials,14.0,72229.73647,2013.0
299,N5,Ic Engines And Parts,Na,U Arab Emts,1270112.0,616.323658,Machinery and parts,10.0,782800073.9,2013.0
300,R6,Jute Yarn,Ton,U Arab Emts,464501.0,662.0660379999999,Fabric Materials,14.0,307530336.7,2013.0
301,I3,Organic Chemicals,Kgs,China,151418.0,0.671369,Chemicals,7.0,101657.3512,2013.0
302,I8,Auto Tyres And Tubes,Nos,China,4608.0,2.676229,Rubber Products,5.0,12332.06323,2013.0
303,H7,Dyes,Kgs,U Arab Emts,27.0,0.5534020000000001,Dyes,7.0,14.941854000000001,2013.0
304,H7,Dyes,Kgs,U Arab Emts,14569.0,3.467629,Dyes,7.0,50519.8869,2013.0
305,H6,Dye Intermediates,Kgs,U Arab Emts,65.0,0.126353,Dyes,7.0,8.212945,2013.0
306,G3,Leather Footwear Component,Kgs,China,22.0,0.005814,Leather Products,1.0,0.127908,2013.0
307,L8,"Nickel, Product Made Of Nickel",Ton,China,309164.0,5.24904,Metals,2.0,1622814.2030000002,2013.0
308,M2,Oth Non Ferous Metal And Prodc,Kgs,China,2887.0,13.175444,Metals,2.0,38037.50683,2013.0
309,R4,Silk Waste,Kgs,U Arab Emts,128734.0,5.500627,Fabric Materials,14.0,708117.7162,2013.0
310,G7,Silver,Kgs,U Arab Emts,0.0,0.000337,Metals,2.0,0.0,2013.0
311,I8,Auto Tyres And Tubes,Nos,U Arab Emts,377236.0,15371.627680000001,Rubber Products,5.0,5798731339.0,2013.0
312,I8,Auto Tyres And Tubes,Nos,U Arab Emts,2.0,0.002834,Rubber Products,5.0,0.005668,2013.0
313,O6,"Railwy Trnsprt Equipmnts, Prts",Na,U Arab Emts,1383.0,1.641112,Machinery and parts,10.0,2269.657896,2013.0
314,L6,Copper And Prdcts Made Of Copr,Ton,Sri Lanka ,1578.0,1.296999,Metals,2.0,2046.6644219999998,2013.0
315,S4,Cotton Raw Incld. Waste,Ton,Sri Lanka ,0.0,0.000117,Fabric Materials,14.0,0.0,2013.0
316,I2,Inorganic Chemicals,Kgs,Sri Lanka ,65.0,0.18795499999999998,Chemicals,7.0,12.217075,2013.0
317,H4,Ayush And Herbal Products,Kgs,Sri Lanka ,50796657.0,56.993251,Cosmetics,6.0,2895066622.0,2013.0
318,H9,Agro Chemicals,Kgs,Sri Lanka ,78101.0,2.347094,Fertilizers,3.0,183310.3885,2013.0
319,H8,"Drug Formulations, Biologicals",Kgs,Sri Lanka ,0.0,0.0051909999999999994,Chemicals,7.0,0.0,2013.0
320,M2,Oth Non Ferous Metal And Prodc,Kgs,Sri Lanka ,108665.0,7.3390949999999995,Metals,2.0,797502.7582,2013.0
321,L5,"Aluminium, Products Of Aluminm",Ton,South Africa,1085955.0,1.302317,Metals,2.0,1414257.658,2013.0
322,M4,Electrodes,Kgs,South Africa,8114.0,34.195169,Accumulators and Batteries,9.0,277459.6013,2013.0
323,F8,Finished Leather,Kgs,South Africa,283.0,0.012990999999999999,Leather Products,1.0,3.676453,2013.0
324,E8,Iron Ore,Ton,South Africa,12842.0,0.332843,Metals,2.0,4274.369806000001,2013.0
325,R6,Jute Yarn,Ton,South Africa,42259.0,1693.64237,Fabric Materials,14.0,71571632.91,2013.0
326,P6,Manmade Staple Fibre,Kgs,South Africa,389699.0,154.68963,Fabric Materials,14.0,60282394.12,2013.0
327,O5,Motor Vehicle/Cars,Nos,South Africa,2382823.0,165.123174,Machinery and parts,10.0,393459296.8,2013.0
328,Q9,Rmg Wool,Na,South Africa,21.0,0.178083,Fabric Materials,14.0,3.739743,2013.0
329,M1,Zinc And Products Made Of Zinc,Ton,South Africa,229324.0,85.99499399999999,Metals,2.0,19720716.0,2013.0
330,Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,Singapore,461.0,0.34019299999999997,Fabric Materials,14.0,156.828973,2013.0
331,L5,"Aluminium, Products Of Aluminm",Ton,Saudi Arab,3991.0,20.358452,Metals,2.0,81250.58193,2013.0
332,M3,Auto Components/Parts,Na,Saudi Arab,204.0,0.187133,Machinery and Parts,10.0,38.175132,2013.0
333,H5,"Bulk Drugs, Drug Intermediates",Kgs,Saudi Arab,5272.0,0.27915700000000004,Chemicals,7.0,1471.715704,2013.0
334,P7,Cotton Yarn,Ton,Saudi Arab,65.0,0.18795499999999998,Fabric Materials,14.0,12.217075,2013.0
335,N3,"Cranes, Lifts And Winches",Na,Saudi Arab,20182030.0,17.700625,Machinery and parts,10.0,357234544.8,2013.0
336,Q7,Rmg Silk,Na,Saudi Arab,918.0,11.754912,Fabric Materials,14.0,10791.00922,2013.0
337,S4,Cotton Raw Incld. Waste,Ton,Saudi Arab,102200.0,8.223246000000001,Fabric Materials,14.0,840415.7412,2013.0
338,H5,"Bulk Drugs, Drug Intermediates",Kgs,Saudi Arab,27245426.0,27.02702,Chemicals,7.0,736362673.4,2013.0
339,H8,"Drug Formulations, Biologicals",Kgs,Saudi Arab,131310.0,1.118665,Chemicals,7.0,146891.9012,2013.0
340,M2,Oth Non Ferous Metal And Prodc,Kgs,Saudi Arab,1170883.0,0.215412,Metals,2.0,252222.2488,2013.0
341,I8,Auto Tyres And Tubes,Nos,Saudi Arab,576252.0,643.0553219999999,Rubber Products,5.0,370561915.4,2013.0
342,H4,Ayush And Herbal Products,Kgs,Saudi Arab,485.0,0.015486000000000002,Cosmetics,6.0,7.51071,2013.0
343,H8,"Drug Formulations, Biologicals",Kgs,Saudi Arab,1505.0,1.739616,Chemicals,7.0,2618.12208,2013.0
344,N2,Bicycle And Parts,Na,Saudi Arab,52672.0,18.631746,Machinery and Parts,10.0,981371.3253,2013.0
345,P7,Cotton Yarn,Ton,Russia,371.0,0.212562,Fabric Materials,14.0,78.860502,2013.0
346,G3,Leather Footwear Component,Kgs,Russia,1368417.0,359.912504,Leather Products,1.0,492510389.0,2013.0
347,G8,Other Precious And Base Metals,Na,Russia,7167.0,70.097018,Metals,2.0,502385.328,2013.0
348,I9,Othr Rubber Prodct Excpt Footw,Na,Russia,31.0,0.033939,Rubber Products,5.0,1.052109,2013.0
349,O6,"Railwy Trnsprt Equipmnts, Prts",Na,Russia,24.0,0.309386,Machinery and parts,10.0,7.425264,2013.0
350,O4,"Aircraft, Spacecraft And Parts",Na,New Zealand,3.0,0.009489000000000001,Machinery and Parts,10.0,0.028467000000000003,2013.0
351,I8,Auto Tyres And Tubes,Nos,New Zealand,10.0,0.048325,Rubber Products,5.0,0.48325,2013.0
352,N3,"Cranes, Lifts And Winches",Na,New Zealand,777.0,0.086484,Machinery and parts,10.0,67.198068,2013.0
353,O5,Motor Vehicle/Cars,Nos,New Zealand,1459.0,5.9e-05,Machinery and parts,10.0,0.08608099999999999,2013.0
354,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,New Zealand,666.0,0.000106,Fabric Materials,14.0,0.070596,2013.0
355,I3,Organic Chemicals,Kgs,New Zealand,532324.0,0.907847,Chemicals,7.0,483268.7464,2013.0
356,O6,"Railwy Trnsprt Equipmnts, Prts",Na,New Zealand,1840.0,0.006516,Machinery and parts,10.0,11.98944,2013.0
357,N1,"Aircraft, Spacecraft And Parts",Na,Nepal,1272.0,0.008042,Machinery and Parts,10.0,10.229424,2013.0
358,M5,Accumulators And Batteries,Na,Nepal,18.0,0.007187000000000001,Accumulators and Batteries,10.0,0.129366,2013.0
359,L5,"Aluminium, Products Of Aluminm",Ton,Nepal,22.0,2.81925,Metals,2.0,62.0235,2013.0
360,H7,Dyes,Kgs,Nepal,1767339.0,0.22469099999999997,Dyes,7.0,397105.1672,2013.0
361,P3,Washing Machine,Na,Nepal,12816.0,1.065519,Electronic Components,11.0,13655.6915,2013.0
362,F8,Finished Leather,Kgs,Nepal,17016.0,0.646026,Leather Products,1.0,10992.77842,2013.0
363,L3,Iron And Steel,Ton,Nepal,1659459.0,0.012071,Metals,2.0,20031.32959,2013.0
364,G1,Leather Garments,Kgs,Nepal,112.0,26.613389,Leather Products,1.0,2980.699568,2013.0
365,P6,Manmade Staple Fibre,Kgs,Nepal,26790666.0,0.03656,Fabric Materials,14.0,979466.7490000001,2013.0
366,O5,Motor Vehicle/Cars,Nos,Nepal,42955.0,108.303147,Machinery and parts,10.0,4652161.679,2013.0
367,M2,Oth Non Ferous Metal And Prodc,Kgs,Nepal,4719158.0,12.80712,Metals,2.0,60438822.8,2013.0
368,K7,Packaging Materials,Ton,Nepal,5942.0,18.627891,Plastic Products,8.0,110686.9283,2013.0
369,H4,Ayush And Herbal Products,Kgs,Myanmar,176.0,0.399152,Cosmetics,6.0,70.250752,2013.0
370,H5,"Bulk Drugs, Drug Intermediates",Kgs,Myanmar,85.0,0.000328,Chemicals,7.0,0.027880000000000002,2013.0
371,S4,Cotton Raw Incld. Waste,Ton,Myanmar,47.0,0.030741,Fabric Materials,14.0,1.444827,2013.0
372,I2,Inorganic Chemicals,Kgs,Myanmar,14230907.0,0.006097,Chemicals,7.0,86765.83997999999,2013.0
373,M2,Oth Non Ferous Metal And Prodc,Kgs,Myanmar,728053.0,0.078471,Metals,2.0,57131.04696,2013.0
374,S2,Carpet(Excl. Silk) Handmade,Sqm,Malaysia,63.0,257.987408,Handicrafts,12.0,16253.2067,2013.0
375,H8,"Drug Formulations, Biologicals",Kgs,Malaysia,1.0,35.695056,Chemicals,7.0,35.695056,2013.0
376,P2,Microwave ,Na,Malaysia,11.0,2.449377,Electronic Components,11.0,26.943146999999996,2013.0
377,L4,Products Of Iron And Steel,Na,Malaysia,3029.0,1.0196399999999999,Metals,2.0,3088.48956,2013.0
378,O6,"Railwy Trnsprt Equipmnts, Prts",Na,Malaysia,3388.0,1.372359,Machinery and parts,10.0,4649.552292,2013.0
379,P2,Microwave ,Na,Japan,8988.0,71.550237,Electronic Components,11.0,643093.5302,2013.0
380,P3,Washing Machine,Na,Japan,14170.0,13.140381,Electronic Components,11.0,186199.1988,2013.0
381,H2,Fertilizers Crude,Ton,Japan,125.0,0.036331999999999996,Fertilizers,3.0,4.5415,2013.0
382,N5,Ic Engines And Parts,Na,Japan,344.0,449.82225,Machinery and parts,10.0,154738.854,2013.0
383,I2,Inorganic Chemicals,Kgs,Japan,13629193.0,6.051501,Chemicals,7.0,82477075.07,2013.0
384,L7,Lead And Products Made Of Led,Ton,Japan,1406.0,0.18958599999999998,Metals,2.0,266.55791600000003,2013.0
385,S6,Petroleum Products,Ton,Japan,1327117.0,126.836898,Petroleum Products,13.0,168327403.6,2013.0
386,L4,Products Of Iron And Steel,Na,Japan,2609.0,132.558799,Metals,2.0,345845.9066,2013.0
387,Q7,Rmg Silk,Na,Japan,6894.0,0.048897,Fabric Materials,14.0,337.09591800000004,2013.0
388,H9,Agro Chemicals,Kgs,Italy,10.0,96.560202,Fertilizers,3.0,965.6020199999999,2013.0
389,S2,Carpet(Excl. Silk) Handmade,Sqm,Italy,139.0,28.556038,Handicrafts,12.0,3969.289282,2013.0
390,H8,"Drug Formulations, Biologicals",Kgs,Italy,879403.0,0.006736,Chemicals,7.0,5923.658608,2013.0
391,P6,Manmade Staple Fibre,Kgs,Italy,13472732.0,23.332932999999997,Fabric Materials,14.0,314358353.1,2013.0
392,M4,Electrodes,Kgs,Iraq,371.0,0.083427,Accumulators and Batteries,9.0,30.951417,2013.0
393,L8,"Nickel, Product Made Of Nickel",Ton,Iraq,77.0,213.97995,Metals,2.0,16476.45615,2013.0
394,O3,Pumps Of All Types,Na,Iraq,5922.0,0.12604,Machinery and parts,10.0,746.40888,2013.0
395,M5,Accumulators And Batteries,Na,Iraq,132.0,0.040596,Accumulators and Batteries,10.0,5.358672,2013.0
396,S2,Carpet(Excl. Silk) Handmade,Sqm,Iraq,1578.0,11616.72177,Handicrafts,12.0,18331186.95,2013.0
397,P3,Washing Machine,Na,Iraq,7436.0,3.7971559999999998,Electronic Components,11.0,28235.652019999998,2013.0
398,H3,Fertilizers Manufactured,Ton,Iraq,15.0,0.000199,Fertilizers,3.0,0.0029850000000000002,2013.0
399,G9,Gold And Oth Precs Metl Jwlery,Na,Iraq,3203.0,0.029608,Metals,2.0,94.834424,2013.0
400,G1,Leather Garments,Kgs,Iraq,11.0,0.0009429999999999999,Leather Products,1.0,0.010373,2013.0
401,K7,Packaging Materials,Ton,Iraq,1948.0,3.153848,Plastic Products,8.0,6143.695904,2013.0
402,N3,"Cranes, Lifts And Winches",Na,Iran,10973.0,0.002934,Machinery and parts,10.0,32.194782000000004,2013.0
403,H9,Agro Chemicals,Kgs,Hong Kong,34.0,2.123408,Fertilizers,3.0,72.195872,2013.0
404,H8,"Drug Formulations, Biologicals",Kgs,Hong Kong,14.0,5.281019000000001,Chemicals,7.0,73.93426600000001,2013.0
405,I2,Inorganic Chemicals,Kgs,Hong Kong,2653347.0,67.704832,Chemicals,7.0,179644412.9,2013.0
406,M2,Oth Non Ferous Metal And Prodc,Kgs,Hong Kong,118119.0,147.619516,Metals,2.0,17436669.61,2013.0
407,I4,Other Miscellaenious Chemicals,Kgs,Hong Kong,2070737.0,132.178607,Chemicals,7.0,273707132.1,2013.0
408,I6,Plastic bags,Kgs,Hong Kong,1304.0,38.314043,Plastic Materials,8.0,49961.51207,2013.0
409,L8,"Nickel, Product Made Of Nickel",Ton,Hong Kong,106.0,0.14748599999999998,Metals,2.0,15.633516,2013.0
410,K8,Plastic Raw Materials,Ton,Hong Kong,2959.0,4.624333,Plastic Products,8.0,13683.40135,2013.0
411,I8,Auto Tyres And Tubes,Nos,Hong Kong,142555.0,0.656887,Rubber Products,5.0,93642.52629,2013.0
412,H3,Fertilizers Manufactured,Ton,Hong Kong,96.0,15.587582000000001,Fertilizers,3.0,1496.407872,2013.0
413,K5,"Human Hair, Products Thereo",Kgs,Hong Kong,11382.0,3.886655,Cosmetics,6.0,44237.907210000005,2013.0
414,M5,Accumulators And Batteries,Na,Germany,657327.0,11.405024000000001,Accumulators and Batteries,10.0,7496830.211,2013.0
415,R6,Jute Yarn,Ton,Germany,11977.0,5.1958150000000005,Fabric Materials,14.0,62230.276260000006,2013.0
416,G3,Leather Footwear Component,Kgs,Germany,24884.0,8.643466,Leather Products,1.0,215084.0079,2013.0
417,K8,Plastic Raw Materials,Ton,Germany,20676395.0,73.099789,Plastic Products,8.0,1511440112.0,2013.0
418,Q9,Rmg Wool,Na,Germany,13.0,297.757022,Fabric Materials,14.0,3870.841286,2013.0
419,M5,Accumulators And Batteries,Na,France,6.0,2.880466,Accumulators and Batteries,10.0,17.282795999999998,2013.0
420,P8,"Cotton Fabrics, Madeups Etc.",Na,France,80738.0,5.905009,Fabric Materials,14.0,476758.6166,2013.0
421,P7,Cotton Yarn,Ton,France,190785.0,0.496805,Fabric Materials,14.0,94782.94193,2013.0
422,R8,Floor Cvrng Of Jute,Sqm,France,685.0,1.472808,Handicrafts,12.0,1008.8734800000001,2013.0
423,J1,Footwear Of Rubber/Canvas Etc.,Na,France,1322.0,1.940664,Rubber Products,5.0,2565.557808,2013.0
424,I9,Othr Rubber Prodct Excpt Footw,Na,France,15235932.0,0.007301,Rubber Products,5.0,111237.5395,2013.0
425,B8,Plastic Toys,Ton,France,2748.0,38.310997,Plastic Products,8.0,105278.6198,2013.0
426,H9,Agro Chemicals,Kgs,Denmark,4.0,13.902707999999999,Fertilizers,3.0,55.610831999999995,2013.0
427,H4,Ayush And Herbal Products,Kgs,Denmark,58.0,7.459975,Cosmetics,6.0,432.67855,2013.0
428,S2,Carpet(Excl. Silk) Handmade,Sqm,Denmark,992.0,0.075077,Handicrafts,12.0,74.476384,2013.0
429,P1,Consumer Electronics,Na,Denmark,50685.0,40.727668,Electronic Components,11.0,2064281.8530000001,2013.0
430,L3,Iron And Steel,Ton,Denmark,96.0,0.2629,Metals,2.0,25.2384,2013.0
431,H2,Fertilizers Crude,Ton,China ,16254.0,182.496074,Fertilizers,3.0,2966291.187,2013.0
432,K5,"Human Hair, Products Thereo",Kgs,China ,6012.0,0.000144,Cosmetics,6.0,0.865728,2013.0
433,L2,Other Plastic Items,Na,China ,44021.0,126.886678,Plastic Products,8.0,5585678.4520000005,2013.0
434,K8,Plastic Raw Materials,Ton,China ,210441.0,432.008093,Plastic Products,8.0,90912215.1,2013.0
435,H9,Agro Chemicals,Kgs,China ,4706468.0,18.792873999999998,Fertilizers,3.0,88448060.11,2013.0
436,N7,"Atm, Injctng Mlding Mchnry Etc",Na,China ,1054.0,8.344105,Machinery and Parts,10.0,8794.686670000001,2013.0
437,P1,Consumer Electronics,Na,China ,1606.0,5.307186,Electronic Components,11.0,8523.340715999999,2013.0
438,P8,"Cotton Fabrics, Madeups Etc.",Na,China ,10265.0,19.626811,Fabric Materials,14.0,201469.2149,2013.0
439,H6,Dye Intermediates,Kgs,China ,3590.0,0.007921,Dyes,7.0,28.436390000000003,2013.0
440,G1,Leather Garments,Kgs,China,169027143.0,696.873317,Leather Products,1.0,118000000000.0,2013.0
441,M3,Auto Components/Parts,Na,China,526793.0,10.036732,Machinery and Parts,10.0,5287280.16,2013.0
442,S4,Cotton Raw Incld. Waste,Ton,China,15287.0,0.299653,Fabric Materials,14.0,4580.795411,2013.0
443,N4,Air conditioner,Na,China,915202.0,18.510835999999998,Electronic Components,11.0,16941154.13,2013.0
444,P3,Washing Machine,Na,China,552158.0,190.22763,Electronic Components,11.0,105035707.7,2013.0
445,G2,Footwear Of Leather,Na,China,1267651.0,9.617479,Leather Products,1.0,12191606.87,2013.0
446,G3,Leather Footwear Component,Kgs,China,18280.0,31.645705,Leather Products,1.0,578483.4874,2013.0
447,F9,Leather Goods,Na,China,905.0,0.03543,Leather Products,1.0,32.06415,2013.0
448,L2,Other Plastic Items,Na,China,47.0,0.158822,Plastic Products,8.0,7.464633999999999,2013.0
449,K8,Plastic Raw Materials,Ton,China,6979049.0,37.078469,Plastic Products,8.0,258772452.0,2013.0
450,L6,Copper And Prdcts Made Of Copr,Ton,China,319251.0,182.75617,Metals,2.0,58345090.03,2013.0
451,O5,Motor Vehicle/Cars,Nos,China,996.0,0.012884,Machinery and parts,10.0,12.832464,2013.0
